COD_PROVINCIA,COD_PROVMUNI,MUNICIPIO,POBLACION_1999,2013_SALDOTOTAL,2013_SALDOTOTAL_HOMBRES,2013_SALDOTOTAL_MUJERES,2013_SALDOEXT_TOTAL,2013_SALDOEXT_HOMBRES,2013_SALDOEXT_MUJERES,2013_SALDOTOTAL_MENORES,2013_SALDOTOTAL_ESTUDIANTES,2013_SALDOTOTAL_TRABAJADORES,2013_SALDOTOTAL_MADUREZ1,2013_SALDOTOTAL_MADUREZ2,2013_SALDOTOTAL_JUBILADOS,2013_SALDOHOMBRES_MENORES,2013_SALDOHOMBRES_ESTUDIANTES,2013_SALDOHOMBRES_TRABAJADORES,2013_SALDOHOMBRES_MADUREZ1,2013_SALDOHOMBRES_MADUREZ2,2013_SALDOHOMBRES_JUBILADOS,2013_SALDOMUJERES_MENORES,2013_SALDOMUJERES_ESTUDIANTES,2013_SALDOMUJERES_TRABAJADORES,2013_SALDOMUJERES_MADUREZ1,2013_SALDOMUJERES_MADUREZ2,2013_SALDOMUJERES_JUBILADOS,2013_SALDOEXT_MENORES,2013_SALDOEXT_ESTUDIANTES,2013_SALDOEXT_TRABAJADORES,2013_SALDOEXT_MADUREZ1,2013_SALDOEXT_MADUREZ2,2013_SALDOEXT_JUBILADOS,2013_SALDOEXT_HOMBRES_MENORES,2013_SALDOEXT_HOMBRES_ESTUDIANTES,2013_SALDOEXT_HOMBRES_TRABAJADORES,2013_SALDOEXT_HOMBRES_MADUREZ1,2013_SALDOEXT_HOMBRES_MADUREZ2,2013_SALDOEXT_HOMBRES_JUBILADOS,2013_SALDOEXT_MUJERES_MENORES,2013_SALDOEXT_MUJERES_ESTUDIANTES,2013_SALDOEXT_MUJERES_TRABAJADORES,2013_SALDOEXT_MUJERES_MADUREZ1,2013_SALDOEXT_MUJERES_MADUREZ2,2013_SALDOEXT_MUJERES_JUBILADOS
13,13057,Montiel,1721,-12,-8,-4,-13,-11,-2,0,-1,-2,-7,5,-7,0,1,-2,-7,4,-4,0,-2,0,0,1,-3,0,-1,-5,-6,-1,0,0,0,-4,-6,-1,0,0,-1,-1,0,0,0
13,13058,Moral de Calatrava,5202,-115,-51,-64,-61,-38,-23,-32,-13,-35,-36,3,-2,-15,-2,-15,-20,1,2,-17,-11,-20,-16,2,-4,-9,-11,-22,-19,-1,0,-5,-4,-14,-13,-2,0,-4,-7,-8,-6,1,0
13,13061,Pedro Muñoz,7192,0,4,-4,30,14,16,-3,11,-8,3,8,-10,0,10,-4,4,1,-5,-3,1,-4,-1,7,-5,5,14,10,3,-2,-1,3,8,2,2,-1,0,2,6,8,1,-1,-1
13,13063,Piedrabuena,5036,-15,-8,-7,2,0,2,4,1,-5,-3,1,-13,1,1,1,-3,-2,-7,3,0,-6,0,3,-6,2,-1,0,1,0,0,1,-1,0,0,0,0,1,0,0,1,0,0
13,13064,Poblete,803,38,11,27,-8,-6,-2,9,3,26,1,-3,2,6,-1,7,0,-3,1,3,4,19,1,0,1,-1,0,-2,-4,-1,0,-1,0,-2,-2,-1,0,0,0,0,-2,0,0
13,13065,Porzuna,3984,-63,-20,-43,-18,-12,-6,-4,-14,-19,1,-10,-15,2,-3,-12,5,-5,-5,-6,-11,-7,-4,-5,-10,-3,0,-3,-7,-5,0,-2,1,-4,-3,-4,0,-1,-1,1,-4,-1,0
13,13066,Pozuelo de Calatrava,2522,-7,-8,1,6,-1,7,3,6,2,-18,1,-1,2,6,0,-15,0,0,1,0,2,-3,1,-1,5,5,-1,-2,0,-1,1,3,-2,-2,0,-1,4,2,1,0,0,0
13,13067,"Pozuelos de Calatrava, Los",566,4,2,2,6,3,3,3,3,0,0,2,-4,3,1,1,-1,1,-3,0,2,-1,1,1,-1,4,1,0,1,0,0,3,0,0,0,0,0,1,1,0,1,0,0
13,13071,Puertollano,50367,-699,-371,-328,-57,-32,-25,-153,-116,-215,-119,-51,-37,-85,-55,-97,-72,-40,-20,-68,-61,-118,-47,-11,-17,8,-6,-36,-15,-10,0,5,1,-27,-8,-6,1,3,-7,-9,-7,-4,-1
13,13072,Retuerta del Bullaque,1049,-36,-17,-19,-16,-9,-7,4,-1,-16,-15,-10,2,5,0,-10,-7,-6,1,-1,-1,-6,-8,-4,1,0,-1,-6,-9,-1,1,0,-1,-5,-4,0,1,0,0,-1,-5,-1,0
13,13901,"Robledo, El",1131,-14,1,-15,-10,-4,-6,2,-1,-2,-7,-7,0,1,-1,0,4,-5,2,1,0,-2,-11,-2,-2,0,-1,-3,-1,-5,0,1,0,-1,0,-4,0,-1,-1,-2,-1,-1,0
13,13074,San Carlos del Valle,1251,5,3,2,5,3,2,5,0,1,-1,1,-2,3,1,0,-1,1,-2,2,-1,1,0,0,0,2,2,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
13,13077,Santa Cruz de Mudela,4843,-41,-29,-12,-8,-5,-3,3,-6,-27,-4,0,-6,-2,0,-20,-5,1,-3,5,-6,-7,1,-1,-3,-4,1,-4,0,-1,0,-3,2,-2,-1,-1,0,-1,-1,-2,1,0,0
13,13078,Socuéllamos,11228,-171,-113,-58,-94,-67,-27,-12,-25,-73,-50,-17,5,-12,-14,-43,-33,-10,-1,0,-11,-30,-17,-7,6,-8,-4,-35,-40,-8,1,-7,-8,-24,-23,-6,1,-1,4,-11,-17,-2,0
13,13079,"Solana, La",14960,-53,-44,-9,-58,-39,-19,-18,-19,-24,-6,-6,19,-12,-14,-22,3,-3,4,-6,-5,-2,-9,-3,15,-12,-15,-23,-8,-1,0,-8,-12,-17,-2,0,0,-4,-3,-6,-6,-1,0
13,13082,Tomelloso,29255,-134,-101,-33,-96,-73,-23,6,-30,-54,-50,-10,-2,3,-15,-41,-42,-10,0,3,-15,-13,-8,0,-2,14,-8,-45,-43,-17,0,9,-6,-31,-33,-12,-1,5,-2,-14,-10,-5,1
13,13083,Torralba de Calatrava,2934,-14,7,-21,-14,-3,-11,-3,-9,-8,-6,6,4,1,-3,0,1,4,2,-4,-6,-8,-7,2,2,3,-1,-10,-7,0,1,4,-1,-5,-1,0,0,-1,0,-5,-6,0,1
13,13084,Torre de Juan Abad,1438,-21,-9,-12,0,0,0,-3,0,-11,-6,2,-4,-3,2,-4,-4,0,0,0,-2,-7,-2,2,-4,-1,1,1,-1,0,0,-1,1,1,-1,0,0,0,0,0,0,0,0
13,13085,Torrenueva,3264,-20,-16,-4,-3,-3,0,-1,-6,-17,-2,3,3,-1,-4,-9,-4,1,1,0,-2,-8,2,2,2,-2,0,0,-1,0,0,-1,-1,0,-1,0,0,-1,1,0,0,0,0
